,tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
1102,67.6,41.8,54.0,67.6,38.6,53.2,44.0,73.3,0.0,0.0,0.0,0.0,6.9,5,0.0,301,0,0,0,1,0,0,0,0,0,0
1103,67.6,41.8,54.0,67.6,38.6,53.2,44.0,73.3,0.0,0.0,0.0,0.0,6.9,5,0.0,301,0,0,0,1,0,0,0,0,0,0
1104,67.6,41.8,54.0,67.6,38.6,53.2,44.0,73.3,0.0,0.0,0.0,0.0,6.9,5,0.0,301,0,0,0,1,0,0,0,0,0,0
1105,71.3,49.8,59.1,71.3,49.3,59.1,49.0,70.0,0.0,0.0,0.0,0.0,27.9,5,0.0,302,0,0,0,1,0,0,0,0,0,0
1106,63.0,49.3,56.0,63.0,48.4,55.9,51.8,86.3,0.436,25.0,0.0,0.0,44.3,3,0.0,303,0,0,0,0,1,0,0,0,0,0
1108,41.2,33.4,36.7,37.7,23.1,29.9,26.7,67.2,0.0,0.0,0.0,0.0,62.3,5,0.0,305,0,0,0,1,0,0,0,0,0,0
1109,46.9,35.7,40.6,41.7,30.4,35.3,26.3,57.7,0.0,0.0,0.0,0.0,43.8,5,0.0,307,0,0,0,1,0,0,0,0,0,0
1110,55.7,33.0,45.3,55.7,27.2,42.7,27.2,52.0,0.0,0.0,0.0,0.0,32.9,3,0.0,308,0,0,0,1,0,0,0,0,0,0
1111,55.7,33.0,45.3,55.7,27.2,42.7,27.2,52.0,0.0,0.0,0.0,0.0,32.9,3,0.0,308,0,0,0,1,0,0,0,0,0,0
1112,55.7,33.0,45.3,55.7,27.2,42.7,27.2,52.0,0.0,0.0,0.0,0.0,32.9,3,0.0,308,0,0,0,1,0,0,0,0,0,0
1113,55.7,33.0,45.3,55.7,27.2,42.7,27.2,52.0,0.0,0.0,0.0,0.0,32.9,3,0.0,308,0,0,0,1,0,0,0,0,0,0
1114,51.2,37.7,45.2,51.2,33.6,41.8,35.9,72.2,0.117,37.5,0.0,0.0,68.0,2,0.0,309,0,0,0,0,1,0,0,0,0,0
1115,49.5,32.2,41.1,47.1,26.4,37.5,28.7,63.9,0.0,0.0,0.0,0.0,24.8,5,0.0,310,0,0,0,1,0,0,0,0,0,0
1116,49.5,32.2,41.1,47.1,26.4,37.5,28.7,63.9,0.0,0.0,0.0,0.0,24.8,5,0.0,310,0,0,0,1,0,0,0,0,0,0
1117,49.5,32.2,41.1,47.1,26.4,37.5,28.7,63.9,0.0,0.0,0.0,0.0,24.8,5,0.0,310,0,0,0,1,0,0,0,0,0,0
1118,34.1,24.3,29.2,27.7,16.1,22.3,18.8,65.4,0.0,0.0,0.0,0.3,45.6,4,0.0,312,0,0,0,1,0,0,0,0,0,0
1119,34.1,24.3,29.2,27.7,16.1,22.3,18.8,65.4,0.0,0.0,0.0,0.3,45.6,4,0.0,312,0,0,0,1,0,0,0,0,0,0
1120,38.7,22.9,31.5,35.4,17.7,26.4,19.0,62.1,0.0,0.0,0.0,0.0,49.5,3,0.0,313,0,0,0,1,0,0,0,0,0,0
1121,53.7,36.5,45.5,53.7,30.7,42.4,29.2,52.8,0.0,0.0,0.0,0.0,60.2,4,0.0,314,0,0,0,1,0,0,0,0,0,0
1122,53.7,36.5,45.5,53.7,30.7,42.4,29.2,52.8,0.0,0.0,0.0,0.0,60.2,4,0.0,314,0,0,0,1,0,0,0,0,0,0
1123,36.8,17.4,26.7,29.4,6.3,16.7,22.1,82.8,0.156,62.5,0.6,0.2,71.3,1,0.0,316,0,0,0,0,0,0,0,1,0,0
1124,26.1,13.3,20.3,23.7,4.3,14.2,11.7,69.9,0.0,0.0,0.1,0.1,19.0,4,0.0,317,0,0,0,0,0,0,0,0,0,1
1125,41.7,24.0,32.3,35.3,16.1,26.2,19.0,58.8,0.0,0.0,0.0,0.1,39.2,4,0.0,318,0,0,0,1,0,0,0,0,0,0
1126,41.7,24.0,32.3,35.3,16.1,26.2,19.0,58.8,0.0,0.0,0.0,0.1,39.2,4,0.0,318,0,0,0,1,0,0,0,0,0,0
1127,42.8,27.0,33.8,38.4,21.2,28.7,23.3,66.1,0.0,0.0,0.0,0.1,16.8,4,0.0,319,0,0,0,1,0,0,0,0,0,0
1128,42.8,27.0,33.8,38.4,21.2,28.7,23.3,66.1,0.0,0.0,0.0,0.1,16.8,4,0.0,319,0,0,0,1,0,0,0,0,0,0
1129,42.8,27.0,33.8,38.4,21.2,28.7,23.3,66.1,0.0,0.0,0.0,0.1,16.8,4,0.0,319,0,0,0,1,0,0,0,0,0,0
1130,46.7,28.1,35.6,41.7,20.1,29.7,20.9,55.8,0.0,0.0,0.0,0.0,10.5,4,0.0,321,0,0,0,1,0,0,0,0,0,0
1131,46.7,28.1,35.6,41.7,20.1,29.7,20.9,55.8,0.0,0.0,0.0,0.0,10.5,4,0.0,321,0,0,0,1,0,0,0,0,0,0
1132,46.7,28.1,35.6,41.7,20.1,29.7,20.9,55.8,0.0,0.0,0.0,0.0,10.5,4,0.0,321,0,0,0,1,0,0,0,0,0,0
1133,52.2,31.8,39.7,52.2,27.0,37.3,31.2,72.5,0.0,0.0,0.0,0.0,20.3,4,0.0,322,0,0,0,1,0,0,0,0,0,0
1134,52.2,31.8,39.7,52.2,27.0,37.3,31.2,72.5,0.0,0.0,0.0,0.0,20.3,4,0.0,322,0,0,0,1,0,0,0,0,0,0
1135,41.6,33.1,38.0,41.6,28.4,36.4,33.1,82.8,0.0,0.0,0.0,0.0,74.5,1,0.0,323,0,0,0,1,0,0,0,0,0,0
1136,41.6,33.1,38.0,41.6,28.4,36.4,33.1,82.8,0.0,0.0,0.0,0.0,74.5,1,0.0,323,0,0,0,1,0,0,0,0,0,0
1137,43.7,34.5,39.7,39.4,33.5,36.4,33.5,79.2,0.0,0.0,0.0,0.0,77.0,2,0.0,324,0,0,0,1,0,0,0,0,0,0
1138,43.7,34.5,39.7,39.4,33.5,36.4,33.5,79.2,0.0,0.0,0.0,0.0,77.0,2,0.0,324,0,0,0,1,0,0,0,0,0,0
1139,53.8,28.5,41.3,53.8,21.3,38.3,32.1,72.0,0.0,0.0,0.0,0.0,48.4,2,0.0,325,0,0,0,1,0,0,0,0,0,0
1140,53.6,30.1,42.6,53.6,27.8,38.3,34.4,73.2,0.156,20.83,0.0,0.0,81.0,3,0.0,326,0,0,0,0,1,0,0,0,0,0
1141,53.6,30.1,42.6,53.6,27.8,38.3,34.4,73.2,0.156,20.83,0.0,0.0,81.0,3,0.0,326,0,0,0,0,1,0,0,0,0,0
1142,53.6,30.1,42.6,53.6,27.8,38.3,34.4,73.2,0.156,20.83,0.0,0.0,81.0,3,0.0,326,0,0,0,0,1,0,0,0,0,0
1143,43.1,25.5,34.4,39.5,22.4,31.3,28.5,80.0,0.599,29.17,0.0,0.0,42.4,3,0.0,327,0,0,0,0,1,0,0,0,0,0
1144,39.1,32.5,36.1,34.8,25.0,29.1,32.5,86.9,0.092,29.17,0.0,0.1,67.5,1,0.0,328,0,0,0,0,0,0,0,1,0,0
1145,57.8,40.5,48.8,57.8,35.1,46.5,34.6,58.6,0.0,0.0,0.0,0.0,19.6,4,0.0,330,0,0,0,1,0,0,0,0,0,0
1146,57.8,40.5,48.8,57.8,35.1,46.5,34.6,58.6,0.0,0.0,0.0,0.0,19.6,4,0.0,330,0,0,0,1,0,0,0,0,0,0
1147,61.0,39.3,49.2,61.0,28.6,45.3,38.0,66.2,0.116,25.0,0.0,0.0,72.1,4,0.0,331,0,0,0,0,1,0,0,0,0,0
1148,61.0,39.3,49.2,61.0,28.6,45.3,38.0,66.2,0.116,25.0,0.0,0.0,72.1,4,0.0,331,0,0,0,0,1,0,0,0,0,0
1149,37.0,31.9,34.7,37.0,26.1,31.3,27.6,75.3,0.0,0.0,0.0,0.0,97.1,2,0.0,333,0,0,0,1,0,0,0,0,0,0
1150,37.0,31.9,34.7,37.0,26.1,31.3,27.6,75.3,0.0,0.0,0.0,0.0,97.1,2,0.0,333,0,0,0,1,0,0,0,0,0,0
1151,37.0,31.9,34.7,37.0,26.1,31.3,27.6,75.3,0.0,0.0,0.0,0.0,97.1,2,0.0,333,0,0,0,1,0,0,0,0,0,0
1152,40.9,32.9,37.1,38.3,29.8,34.3,27.8,69.5,0.0,0.0,0.0,0.0,81.5,3,0.0,334,0,0,0,1,0,0,0,0,0,0
1153,40.9,32.9,37.1,38.3,29.8,34.3,27.8,69.5,0.0,0.0,0.0,0.0,81.5,3,0.0,334,0,0,0,1,0,0,0,0,0,0
1154,40.9,32.9,37.1,38.3,29.8,34.3,27.8,69.5,0.0,0.0,0.0,0.0,81.5,3,0.0,334,0,0,0,1,0,0,0,0,0,0
1155,40.9,32.9,37.1,38.3,29.8,34.3,27.8,69.5,0.0,0.0,0.0,0.0,81.5,3,0.0,334,0,0,0,1,0,0,0,0,0,0
1156,46.7,36.8,41.1,43.7,28.7,35.3,38.4,90.0,0.478,66.67,0.0,0.0,87.0,1,0.0,335,0,0,0,0,1,0,0,0,0,0
1157,46.7,36.8,41.1,43.7,28.7,35.3,38.4,90.0,0.478,66.67,0.0,0.0,87.0,1,0.0,335,0,0,0,0,1,0,0,0,0,0
1158,37.1,32.0,34.3,33.8,22.9,27.7,31.2,88.5,0.047,16.67,0.0,0.0,90.4,1,0.0,336,0,0,0,0,1,0,0,0,0,0
1159,34.9,30.8,33.1,27.2,22.7,24.8,28.9,84.5,0.044,37.5,0.2,0.1,88.5,1,0.0,338,0,0,0,0,0,0,0,1,0,0
1160,38.3,31.9,34.4,33.6,22.8,27.1,24.9,68.6,0.003,8.33,0.2,0.5,69.4,3,0.0,339,0,0,0,0,0,0,0,1,0,0
1161,38.3,31.9,34.4,33.6,22.8,27.1,24.9,68.6,0.003,8.33,0.2,0.5,69.4,3,0.0,339,0,0,0,0,0,0,0,1,0,0
1162,38.3,31.9,34.4,33.6,22.8,27.1,24.9,68.6,0.003,8.33,0.2,0.5,69.4,3,0.0,339,0,0,0,0,0,0,0,1,0,0
1163,45.0,30.2,37.0,39.7,23.5,30.2,27.6,68.9,0.008,4.17,0.0,0.0,71.7,2,0.0,340,0,0,0,0,1,0,0,0,0,0
1164,45.0,30.2,37.0,39.7,23.5,30.2,27.6,68.9,0.008,4.17,0.0,0.0,71.7,2,0.0,340,0,0,0,0,1,0,0,0,0,0
1165,45.0,30.2,37.0,39.7,23.5,30.2,27.6,68.9,0.008,4.17,0.0,0.0,71.7,2,0.0,340,0,0,0,0,1,0,0,0,0,0
1166,37.0,25.0,30.5,35.2,20.5,27.0,20.2,66.2,0.0,0.0,0.0,0.0,14.3,4,0.0,341,0,0,0,1,0,0,0,0,0,0
1167,48.7,26.7,38.4,45.6,19.8,33.1,27.1,63.9,0.0,0.0,0.0,0.0,57.0,2,0.0,342,0,0,0,1,0,0,0,0,0,0
1168,48.7,26.7,38.4,45.6,19.8,33.1,27.1,63.9,0.0,0.0,0.0,0.0,57.0,2,0.0,342,0,0,0,1,0,0,0,0,0,0
1169,48.7,26.7,38.4,45.6,19.8,33.1,27.1,63.9,0.0,0.0,0.0,0.0,57.0,2,0.0,342,0,0,0,1,0,0,0,0,0,0
1170,56.5,44.0,49.9,56.5,39.0,47.6,45.4,85.5,0.915,79.17,0.0,0.0,87.9,1,0.0,343,0,0,0,0,1,0,0,0,0,0
1171,56.5,44.0,49.9,56.5,39.0,47.6,45.4,85.5,0.915,79.17,0.0,0.0,87.9,1,0.0,343,0,0,0,0,1,0,0,0,0,0
1172,56.6,27.0,40.9,56.6,15.8,35.0,34.7,78.6,0.278,37.5,0.0,0.0,82.3,1,0.0,344,0,0,0,0,1,0,0,0,0,0
1173,28.1,19.8,24.7,18.7,7.4,14.0,14.3,64.5,0.002,4.17,0.0,0.0,54.2,3,0.0,345,0,0,0,0,0,0,0,0,0,1
1174,35.0,17.9,26.7,33.7,12.1,21.9,16.2,65.2,0.0,0.0,0.0,0.0,19.1,4,0.0,346,0,0,0,1,0,0,0,0,0,0
1175,40.1,29.9,34.8,40.1,23.3,31.2,28.0,77.9,0.019,16.67,0.0,0.0,69.8,1,0.0,347,0,0,0,0,0,0,0,1,0,0
1176,37.9,29.6,32.7,30.8,19.8,25.8,25.9,76.1,0.001,4.17,0.0,0.0,90.2,1,0.0,349,0,0,0,0,1,0,0,0,0,0
1177,34.1,28.1,31.4,34.0,22.1,27.0,27.9,86.8,0.13,33.33,0.2,0.0,88.2,1,0.0,350,0,0,0,0,0,0,0,1,0,0
1178,34.1,28.1,31.4,34.0,22.1,27.0,27.9,86.8,0.13,33.33,0.2,0.0,88.2,1,0.0,350,0,0,0,0,0,0,0,1,0,0
1179,33.1,24.7,31.1,27.9,15.7,22.8,28.6,90.4,0.376,37.5,0.0,0.1,97.0,1,0.0,351,0,0,0,0,0,0,0,1,0,0
1180,33.1,24.7,31.1,27.9,15.7,22.8,28.6,90.4,0.376,37.5,0.0,0.1,97.0,1,0.0,351,0,0,0,0,0,0,0,1,0,0
1181,33.1,24.7,31.1,27.9,15.7,22.8,28.6,90.4,0.376,37.5,0.0,0.1,97.0,1,0.0,351,0,0,0,0,0,0,0,1,0,0
1182,33.1,24.7,31.1,27.9,15.7,22.8,28.6,90.4,0.376,37.5,0.0,0.1,97.0,1,0.0,351,0,0,0,0,0,0,0,1,0,0
1183,26.2,10.8,18.8,18.6,-0.3,10.2,9.1,66.3,0.0,0.0,0.1,0.1,19.0,4,0.0,353,0,0,0,0,0,0,0,0,0,1
1184,35.3,19.1,26.7,35.3,14.7,23.5,16.8,66.3,0.0,0.0,0.0,0.1,10.5,4,0.0,354,0,0,0,1,0,0,0,0,0,0
1185,44.7,25.0,33.3,41.8,19.2,29.9,23.4,68.4,0.0,0.0,0.0,0.0,14.7,3,0.0,355,0,0,0,1,0,0,0,0,0,0
1186,49.1,28.2,38.0,46.8,21.9,33.8,26.5,64.4,0.0,0.0,0.0,0.0,4.9,4,0.0,356,0,0,0,1,0,0,0,0,0,0
1187,49.1,28.2,38.0,46.8,21.9,33.8,26.5,64.4,0.0,0.0,0.0,0.0,4.9,4,0.0,356,0,0,0,1,0,0,0,0,0,0
1188,53.6,27.1,39.4,53.6,20.8,36.9,29.1,68.1,0.0,0.0,0.0,0.0,8.5,4,0.0,357,0,0,0,1,0,0,0,0,0,0
1189,53.6,27.1,39.4,53.6,20.8,36.9,29.1,68.1,0.0,0.0,0.0,0.0,8.5,4,0.0,357,0,0,0,1,0,0,0,0,0,0
1190,39.3,29.3,33.4,39.3,26.0,31.6,31.1,91.8,0.0,0.0,0.0,0.0,65.7,1,0.0,358,0,0,0,1,0,0,0,0,0,0
1191,39.3,29.3,33.4,39.3,26.0,31.6,31.1,91.8,0.0,0.0,0.0,0.0,65.7,1,0.0,358,0,0,0,1,0,0,0,0,0,0
1192,61.9,34.5,49.1,61.9,29.4,47.4,40.7,73.7,0.0,0.0,0.0,0.0,29.3,3,0.0,360,0,0,0,1,0,0,0,0,0,0
1193,57.2,47.6,53.6,57.2,45.6,53.3,49.1,84.9,0.02,8.33,0.0,0.0,67.5,2,0.0,361,0,0,0,0,1,0,0,0,0,0
1194,57.2,47.6,53.6,57.2,45.6,53.3,49.1,84.9,0.02,8.33,0.0,0.0,67.5,2,0.0,361,0,0,0,0,1,0,0,0,0,0
1195,57.2,47.6,53.6,57.2,45.6,53.3,49.1,84.9,0.02,8.33,0.0,0.0,67.5,2,0.0,361,0,0,0,0,1,0,0,0,0,0
1196,46.8,39.2,42.2,46.8,36.3,40.9,39.4,89.9,0.0,0.0,0.0,0.0,68.4,3,0.0,362,0,0,0,1,0,0,0,0,0,0
1197,46.8,39.2,42.2,46.8,36.3,40.9,39.4,89.9,0.0,0.0,0.0,0.0,68.4,3,0.0,362,0,0,0,1,0,0,0,0,0,0
1198,57.3,40.6,49.1,57.3,38.2,48.1,47.0,92.6,0.486,54.17,0.0,0.0,76.9,1,0.0,363,0,0,0,0,1,0,0,0,0,0
1199,59.9,38.6,51.1,59.9,31.1,49.1,43.1,75.1,0.112,37.5,0.0,0.0,71.8,3,0.0,364,0,0,0,0,1,0,0,0,0,0
1200,59.9,38.6,51.1,59.9,31.1,49.1,43.1,75.1,0.112,37.5,0.0,0.0,71.8,3,0.0,364,0,0,0,0,1,0,0,0,0,0
1201,59.9,38.6,51.1,59.9,31.1,49.1,43.1,75.1,0.112,37.5,0.0,0.0,71.8,3,0.0,364,0,0,0,0,1,0,0,0,0,0
1202,38.6,29.8,35.0,31.7,20.0,25.9,28.4,77.1,0.071,58.33,0.0,0.0,81.8,2,0.0,365,0,0,0,0,0,0,0,1,0,0
1203,38.6,29.8,35.0,31.7,20.0,25.9,28.4,77.1,0.071,58.33,0.0,0.0,81.8,2,0.0,365,0,0,0,0,0,0,0,1,0,0
1204,37.9,28.6,32.4,31.0,20.3,24.3,23.6,70.4,0.044,16.67,0.2,0.1,47.9,4,0.0,1,0,0,0,0,0,0,0,1,0,0
1205,48.5,31.0,40.2,44.3,23.3,34.1,28.8,65.9,0.041,4.17,0.0,0.0,47.9,2,0.0,2,0,0,0,0,1,0,0,0,0,0
1206,48.5,31.0,40.2,44.3,23.3,34.1,28.8,65.9,0.041,4.17,0.0,0.0,47.9,2,0.0,2,0,0,0,0,1,0,0,0,0,0
1207,48.5,31.0,40.2,44.3,23.3,34.1,28.8,65.9,0.041,4.17,0.0,0.0,47.9,2,0.0,2,0,0,0,0,1,0,0,0,0,0
1208,48.5,31.0,40.2,44.3,23.3,34.1,28.8,65.9,0.041,4.17,0.0,0.0,47.9,2,0.0,2,0,0,0,0,1,0,0,0,0,0
1209,48.5,31.0,40.2,44.3,23.3,34.1,28.8,65.9,0.041,4.17,0.0,0.0,47.9,2,0.0,2,0,0,0,0,1,0,0,0,0,0
1210,49.6,32.7,41.7,49.6,23.3,36.9,39.9,93.2,0.219,58.33,0.0,0.0,91.6,0,0.0,4,0,0,0,0,0,0,0,1,0,0
1211,49.6,32.7,41.7,49.6,23.3,36.9,39.9,93.2,0.219,58.33,0.0,0.0,91.6,0,0.0,4,0,0,0,0,0,0,0,1,0,0
1212,33.6,29.0,30.5,26.2,18.3,21.6,24.2,77.1,0.014,16.67,0.0,0.4,92.3,1,0.0,5,0,0,0,0,0,0,0,1,0,0
1213,40.9,34.9,37.5,32.7,26.8,29.9,24.6,60.0,0.0,0.0,0.0,0.1,52.6,4,0.0,6,0,0,0,1,0,0,0,0,0,0
1214,40.9,34.9,37.5,32.7,26.8,29.9,24.6,60.0,0.0,0.0,0.0,0.1,52.6,4,0.0,6,0,0,0,1,0,0,0,0,0,0
1215,40.9,34.9,37.5,32.7,26.8,29.9,24.6,60.0,0.0,0.0,0.0,0.1,52.6,4,0.0,6,0,0,0,1,0,0,0,0,0,0
1216,37.3,27.5,32.1,33.0,22.8,27.2,23.6,71.0,0.0,0.0,0.0,0.0,49.3,2,0.0,7,0,0,0,1,0,0,0,0,0,0
1217,37.3,27.5,32.1,33.0,22.8,27.2,23.6,71.0,0.0,0.0,0.0,0.0,49.3,2,0.0,7,0,0,0,1,0,0,0,0,0,0
1218,37.3,27.5,32.1,33.0,22.8,27.2,23.6,71.0,0.0,0.0,0.0,0.0,49.3,2,0.0,7,0,0,0,1,0,0,0,0,0,0
1219,37.3,27.5,32.1,33.0,22.8,27.2,23.6,71.0,0.0,0.0,0.0,0.0,49.3,2,0.0,7,0,0,0,1,0,0,0,0,0,0
1220,35.3,21.2,29.9,27.5,13.8,20.5,17.3,59.2,0.004,8.33,0.2,0.3,56.8,3,0.0,8,0,0,0,0,0,0,0,1,0,0
1221,41.8,17.9,29.4,37.0,10.4,23.9,15.1,57.1,0.0,0.0,0.0,0.4,15.9,3,0.0,9,0,0,0,1,0,0,0,0,0,0
1222,41.8,17.9,29.4,37.0,10.4,23.9,15.1,57.1,0.0,0.0,0.0,0.4,15.9,3,0.0,9,0,0,0,1,0,0,0,0,0,0
1223,41.8,17.9,29.4,37.0,10.4,23.9,15.1,57.1,0.0,0.0,0.0,0.4,15.9,3,0.0,9,0,0,0,1,0,0,0,0,0,0
1224,54.9,44.8,49.7,54.9,39.0,47.3,37.9,66.6,0.1,41.67,0.0,0.1,70.8,1,0.0,10,0,0,0,0,1,0,0,0,0,0
1225,54.9,44.8,49.7,54.9,39.0,47.3,37.9,66.6,0.1,41.67,0.0,0.1,70.8,1,0.0,10,0,0,0,0,1,0,0,0,0,0
1226,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1227,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1228,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1229,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1230,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1231,70.7,55.2,61.5,70.7,55.2,61.5,51.1,70.0,0.139,29.17,0.0,0.0,60.3,2,0.0,11,0,0,0,0,1,0,0,0,0,0
1232,61.3,36.3,45.4,61.3,33.4,41.8,38.4,76.6,0.077,8.33,0.0,0.0,80.0,1,0.0,12,0,0,0,0,1,0,0,0,0,0
1233,61.3,36.3,45.4,61.3,33.4,41.8,38.4,76.6,0.077,8.33,0.0,0.0,80.0,1,0.0,12,0,0,0,0,1,0,0,0,0,0
1234,49.8,33.3,40.5,46.0,26.9,37.3,33.9,78.1,0.0,0.0,0.0,0.0,21.8,3,0.0,13,0,0,0,1,0,0,0,0,0,0
1235,51.9,35.3,42.4,51.9,30.5,39.1,37.3,82.1,0.0,0.0,0.0,0.0,54.1,1,0.0,14,0,0,0,1,0,0,0,0,0,0
1236,51.9,35.3,42.4,51.9,30.5,39.1,37.3,82.1,0.0,0.0,0.0,0.0,54.1,1,0.0,14,0,0,0,1,0,0,0,0,0,0
1237,54.3,35.2,44.0,54.3,32.4,42.2,38.6,82.3,0.024,16.67,0.0,0.0,70.0,4,0.0,15,0,0,0,0,1,0,0,0,0,0
1238,54.3,35.2,44.0,54.3,32.4,42.2,38.6,82.3,0.024,16.67,0.0,0.0,70.0,4,0.0,15,0,0,0,0,1,0,0,0,0,0
1239,54.3,35.2,44.0,54.3,32.4,42.2,38.6,82.3,0.024,16.67,0.0,0.0,70.0,4,0.0,15,0,0,0,0,1,0,0,0,0,0
1240,54.3,35.2,44.0,54.3,32.4,42.2,38.6,82.3,0.024,16.67,0.0,0.0,70.0,4,0.0,15,0,0,0,0,1,0,0,0,0,0
1241,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1242,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1243,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1244,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1245,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1246,51.1,25.5,36.6,51.1,15.9,28.1,27.2,68.9,0.01,20.83,0.0,0.0,80.6,2,0.0,16,0,0,0,0,0,0,0,1,0,0
1247,28.5,22.9,25.2,28.5,11.7,17.8,14.1,62.8,0.005,12.5,0.0,0.1,53.1,4,0.0,17,0,0,0,0,0,0,0,0,0,1
1248,28.5,22.9,25.2,28.5,11.7,17.8,14.1,62.8,0.005,12.5,0.0,0.1,53.1,4,0.0,17,0,0,0,0,0,0,0,0,0,1
1252,37.1,15.9,23.4,30.0,1.9,11.4,16.1,73.4,0.01,8.33,0.0,0.3,85.4,1,0.0,19,0,0,0,0,0,0,0,1,0,0
1253,37.1,15.9,23.4,30.0,1.9,11.4,16.1,73.4,0.01,8.33,0.0,0.3,85.4,1,0.0,19,0,0,0,0,0,0,0,1,0,0
1254,37.1,15.9,23.4,30.0,1.9,11.4,16.1,73.4,0.01,8.33,0.0,0.3,85.4,1,0.0,19,0,0,0,0,0,0,0,1,0,0
1255,26.5,15.0,19.5,17.4,2.7,10.5,11.4,71.4,0.0,0.0,0.0,0.0,67.7,5,0.0,20,0,0,0,0,0,0,0,0,0,1
1256,26.5,15.0,19.5,17.4,2.7,10.5,11.4,71.4,0.0,0.0,0.0,0.0,67.7,5,0.0,20,0,0,0,0,0,0,0,0,0,1
1257,24.0,16.5,20.0,19.8,10.7,15.1,11.4,69.4,0.0,0.0,0.0,0.3,60.7,5,0.0,21,0,0,0,1,0,0,0,0,0,0
1258,35.8,12.1,23.5,35.8,3.6,18.9,13.0,66.6,0.0,0.0,0.0,0.2,15.1,4,0.0,22,0,0,0,1,0,0,0,0,0,0
1259,35.8,12.1,23.5,35.8,3.6,18.9,13.0,66.6,0.0,0.0,0.0,0.2,15.1,4,0.0,22,0,0,0,1,0,0,0,0,0,0
1260,44.6,38.3,41.1,40.1,33.5,36.4,30.0,67.8,0.827,54.17,0.0,0.0,85.9,1,0.0,24,0,0,0,0,1,0,0,0,0,0
1261,44.6,38.3,41.1,40.1,33.5,36.4,30.0,67.8,0.827,54.17,0.0,0.0,85.9,1,0.0,24,0,0,0,0,1,0,0,0,0,0
1262,44.6,38.3,41.1,40.1,33.5,36.4,30.0,67.8,0.827,54.17,0.0,0.0,85.9,1,0.0,24,0,0,0,0,1,0,0,0,0,0
1263,42.7,33.1,39.3,42.7,24.6,33.6,37.1,91.8,0.406,66.67,0.0,0.0,83.8,2,0.0,25,0,0,0,0,0,0,0,1,0,0
1264,42.7,33.1,39.3,42.7,24.6,33.6,37.1,91.8,0.406,66.67,0.0,0.0,83.8,2,0.0,25,0,0,0,0,0,0,0,1,0,0
1265,42.7,33.1,39.3,42.7,24.6,33.6,37.1,91.8,0.406,66.67,0.0,0.0,83.8,2,0.0,25,0,0,0,0,0,0,0,1,0,0
1266,33.1,31.9,32.6,25.8,22.3,23.9,29.4,88.0,0.022,25.0,0.2,0.2,95.6,1,0.0,26,0,0,0,0,0,0,0,1,0,0
1267,33.1,31.9,32.6,25.8,22.3,23.9,29.4,88.0,0.022,25.0,0.2,0.2,95.6,1,0.0,26,0,0,0,0,0,0,0,1,0,0
1268,33.1,31.9,32.6,25.8,22.3,23.9,29.4,88.0,0.022,25.0,0.2,0.2,95.6,1,0.0,26,0,0,0,0,0,0,0,1,0,0
1269,33.1,31.9,32.6,25.8,22.3,23.9,29.4,88.0,0.022,25.0,0.2,0.2,95.6,1,0.0,26,0,0,0,0,0,0,0,1,0,0
1270,34.1,32.0,33.3,27.7,24.6,26.3,30.1,87.7,0.012,16.67,0.2,0.3,97.0,1,0.0,27,0,0,0,0,0,0,0,1,0,0
1271,34.1,32.0,33.3,27.7,24.6,26.3,30.1,87.7,0.012,16.67,0.2,0.3,97.0,1,0.0,27,0,0,0,0,0,0,0,1,0,0
