tempmax,tempmin,temp,feelslikemax,feelslikemin,feelslike,dew,humidity,precip,precipcover,snow,snowdepth,cloudcover,uvindex,severerisk,num_date,preciptype_freezingrain,"preciptype_freezingrain,snow","preciptype_freezingrain,snow,ice",preciptype_none,preciptype_rain,"preciptype_rain,freezingrain","preciptype_rain,freezingrain,snow","preciptype_rain,snow","preciptype_rain,snow,ice",preciptype_snow
34.4,26.0,29.4,26.9,16.1,21.7,21.4,72.0,0.0,0.0,0.0,0.0,96.7,1,0.0,27,0,0,0,1,0,0,0,0,0,0
34.4,26.0,29.4,26.9,16.1,21.7,21.4,72.0,0.0,0.0,0.0,0.0,96.7,1,0.0,27,0,0,0,1,0,0,0,0,0,0
25.8,17.9,22.0,14.9,6.0,10.3,12.5,66.6,0.006,16.67,0.0,0.2,87.1,2,0.0,28,0,0,0,0,0,0,0,0,0,1
25.8,17.8,20.2,15.2,4.3,9.9,9.8,64.3,0.0,0.0,0.0,0.2,69.8,3,0.0,29,0,0,0,1,0,0,0,0,0,0
25.8,17.8,20.2,15.2,4.3,9.9,9.8,64.3,0.0,0.0,0.0,0.2,69.8,3,0.0,29,0,0,0,1,0,0,0,0,0,0
25.8,17.8,20.2,15.2,4.3,9.9,9.8,64.3,0.0,0.0,0.0,0.2,69.8,3,0.0,29,0,0,0,1,0,0,0,0,0,0
25.8,17.8,20.2,15.2,4.3,9.9,9.8,64.3,0.0,0.0,0.0,0.2,69.8,3,0.0,29,0,0,0,1,0,0,0,0,0,0
32.7,26.9,29.2,23.9,16.7,20.4,24.1,82.0,0.211,58.33,0.6,0.2,99.7,1,0.0,31,0,0,0,0,0,0,0,1,0,0
32.9,26.9,29.4,27.3,18.0,22.3,26.3,88.3,0.181,70.83,1.1,0.8,100.0,3,0.0,32,0,0,0,0,0,0,0,1,0,0
32.9,26.9,29.4,27.3,18.0,22.3,26.3,88.3,0.181,70.83,1.1,0.8,100.0,3,0.0,32,0,0,0,0,0,0,0,1,0,0
32.9,26.9,29.4,27.3,18.0,22.3,26.3,88.3,0.181,70.83,1.1,0.8,100.0,3,0.0,32,0,0,0,0,0,0,0,1,0,0
30.4,23.8,26.8,19.8,12.1,15.9,19.3,74.4,0.052,29.17,0.4,0.9,87.8,4,0.0,33,0,0,0,0,0,0,0,1,0,0
34.5,20.9,27.8,25.1,11.7,17.4,19.6,71.4,0.0,0.0,0.1,0.9,72.4,5,0.0,34,0,0,0,0,0,0,0,0,0,1
34.5,20.9,27.8,25.1,11.7,17.4,19.6,71.4,0.0,0.0,0.1,0.9,72.4,5,0.0,34,0,0,0,0,0,0,0,0,0,1
34.5,20.9,27.8,25.1,11.7,17.4,19.6,71.4,0.0,0.0,0.1,0.9,72.4,5,0.0,34,0,0,0,0,0,0,0,0,0,1
34.5,20.9,27.8,25.1,11.7,17.4,19.6,71.4,0.0,0.0,0.1,0.9,72.4,5,0.0,34,0,0,0,0,0,0,0,0,0,1
37.1,13.3,25.9,30.8,4.2,18.5,15.1,66.2,0.027,12.5,0.0,0.8,42.8,5,0.0,35,0,0,0,0,1,0,0,0,0,0
38.4,28.7,32.8,30.5,17.6,23.1,23.9,70.0,0.044,20.83,0.3,0.5,97.1,2,0.0,36,0,0,0,0,1,0,0,0,0,0
38.4,28.7,32.8,30.5,17.6,23.1,23.9,70.0,0.044,20.83,0.3,0.5,97.1,2,0.0,36,0,0,0,0,1,0,0,0,0,0
38.4,28.7,32.8,30.5,17.6,23.1,23.9,70.0,0.044,20.83,0.3,0.5,97.1,2,0.0,36,0,0,0,0,1,0,0,0,0,0
38.4,28.7,32.8,30.5,17.6,23.1,23.9,70.0,0.044,20.83,0.3,0.5,97.1,2,0.0,36,0,0,0,0,1,0,0,0,0,0
38.4,28.7,32.8,30.5,17.6,23.1,23.9,70.0,0.044,20.83,0.3,0.5,97.1,2,0.0,36,0,0,0,0,1,0,0,0,0,0
30.7,22.3,27.0,29.7,9.9,18.8,11.4,53.1,0.002,4.17,0.0,0.5,26.3,5,0.0,37,0,0,0,0,0,0,0,0,0,1
30.7,22.3,27.0,29.7,9.9,18.8,11.4,53.1,0.002,4.17,0.0,0.5,26.3,5,0.0,37,0,0,0,0,0,0,0,0,0,1
27.4,13.3,22.0,19.6,2.2,13.0,9.0,57.3,0.0,0.0,0.0,0.5,51.0,5,0.0,38,0,0,0,1,0,0,0,0,0,0
28.8,11.3,19.5,28.5,2.1,16.9,5.0,54.3,0.025,4.17,0.8,0.7,79.9,4,0.0,39,0,0,0,0,0,0,0,1,0,0
28.8,11.3,19.5,28.5,2.1,16.9,5.0,54.3,0.025,4.17,0.8,0.7,79.9,4,0.0,39,0,0,0,0,0,0,0,1,0,0
29.4,22.6,26.3,28.8,17.1,22.4,22.1,84.2,0.34,41.67,1.5,1.5,99.8,1,0.0,40,0,0,0,0,0,0,0,1,0,0
26.6,20.0,23.5,25.8,12.7,17.9,17.7,78.4,0.122,29.17,0.2,1.5,98.9,2,0.0,41,0,0,0,0,0,0,0,0,0,1
27.9,19.8,24.1,21.7,8.9,15.8,16.2,72.5,0.014,16.67,0.1,1.6,70.5,4,0.0,42,0,0,0,0,0,0,0,0,0,1
27.9,19.8,24.1,21.7,8.9,15.8,16.2,72.5,0.014,16.67,0.1,1.6,70.5,4,0.0,42,0,0,0,0,0,0,0,0,0,1
27.9,19.8,24.1,21.7,8.9,15.8,16.2,72.5,0.014,16.67,0.1,1.6,70.5,4,0.0,42,0,0,0,0,0,0,0,0,0,1
29.3,21.4,24.5,25.1,11.4,17.2,16.2,70.1,0.008,4.17,0.0,1.4,92.6,3,0.0,43,0,0,0,0,0,0,0,0,0,1
28.9,24.0,26.1,28.8,15.2,19.9,21.0,80.9,0.0,0.0,0.0,1.3,100.0,2,0.0,44,0,0,0,1,0,0,0,0,0,0
28.9,24.0,26.1,28.8,15.2,19.9,21.0,80.9,0.0,0.0,0.0,1.3,100.0,2,0.0,44,0,0,0,1,0,0,0,0,0,0
28.9,24.0,26.1,28.8,15.2,19.9,21.0,80.9,0.0,0.0,0.0,1.3,100.0,2,0.0,44,0,0,0,1,0,0,0,0,0,0
28.9,24.0,26.1,28.8,15.2,19.9,21.0,80.9,0.0,0.0,0.0,1.3,100.0,2,0.0,44,0,0,0,1,0,0,0,0,0,0
28.9,24.0,26.1,28.8,15.2,19.9,21.0,80.9,0.0,0.0,0.0,1.3,100.0,2,0.0,44,0,0,0,1,0,0,0,0,0,0
27.7,23.7,25.4,26.5,14.6,20.0,20.7,82.6,0.0,0.0,0.0,0.8,99.2,2,0.0,45,0,0,0,1,0,0,0,0,0,0
32.8,22.3,27.2,25.6,13.7,20.0,22.6,83.1,0.607,54.17,0.7,0.6,100.0,2,0.0,46,0,0,0,0,0,0,0,1,0,0
32.8,22.3,27.2,25.6,13.7,20.0,22.6,83.1,0.607,54.17,0.7,0.6,100.0,2,0.0,46,0,0,0,0,0,0,0,1,0,0
32.8,22.3,27.2,25.6,13.7,20.0,22.6,83.1,0.607,54.17,0.7,0.6,100.0,2,0.0,46,0,0,0,0,0,0,0,1,0,0
24.8,9.9,17.9,24.1,2.0,13.5,9.4,70.3,0.008,4.17,0.2,0.6,71.1,5,0.0,48,0,0,0,0,0,0,0,0,0,1
24.8,9.9,17.9,24.1,2.0,13.5,9.4,70.3,0.008,4.17,0.2,0.6,71.1,5,0.0,48,0,0,0,0,0,0,0,0,0,1
27.7,20.0,25.4,27.0,9.6,18.8,20.9,83.1,0.012,12.5,0.3,0.7,100.0,1,0.0,50,0,0,0,0,0,0,0,0,0,1
27.7,20.0,25.4,27.0,9.6,18.8,20.9,83.1,0.012,12.5,0.3,0.7,100.0,1,0.0,50,0,0,0,0,0,0,0,0,0,1
27.7,20.0,25.4,27.0,9.6,18.8,20.9,83.1,0.012,12.5,0.3,0.7,100.0,1,0.0,50,0,0,0,0,0,0,0,0,0,1
22.7,13.9,18.5,13.6,0.2,7.4,10.3,70.1,0.0,0.0,0.0,0.7,80.8,4,0.0,51,0,0,0,1,0,0,0,0,0,0
22.7,13.9,18.5,13.6,0.2,7.4,10.3,70.1,0.0,0.0,0.0,0.7,80.8,4,0.0,51,0,0,0,1,0,0,0,0,0,0
22.7,13.9,18.5,13.6,0.2,7.4,10.3,70.1,0.0,0.0,0.0,0.7,80.8,4,0.0,51,0,0,0,1,0,0,0,0,0,0
33.8,6.5,21.7,28.9,-3.2,15.1,9.6,62.6,0.0,0.0,0.0,0.7,18.4,6,0.0,52,0,0,0,1,0,0,0,0,0,0
33.8,6.5,21.7,28.9,-3.2,15.1,9.6,62.6,0.0,0.0,0.0,0.7,18.4,6,0.0,52,0,0,0,1,0,0,0,0,0,0
39.8,31.9,35.5,31.8,23.2,26.7,28.0,75.2,0.116,41.67,1.0,0.6,91.4,2,0.0,53,0,0,0,0,0,0,0,1,0,0
39.8,31.9,35.5,31.8,23.2,26.7,28.0,75.2,0.116,41.67,1.0,0.6,91.4,2,0.0,53,0,0,0,0,0,0,0,1,0,0
46.1,33.0,38.8,39.8,23.4,31.0,28.5,66.8,0.002,4.17,0.0,0.4,65.2,4,0.0,54,0,0,0,0,1,0,0,0,0,0
46.1,33.0,38.8,39.8,23.4,31.0,28.5,66.8,0.002,4.17,0.0,0.4,65.2,4,0.0,54,0,0,0,0,1,0,0,0,0,0
43.7,29.4,36.2,38.8,22.6,30.1,22.0,57.6,0.0,0.0,0.0,0.0,44.3,6,0.0,56,0,0,0,1,0,0,0,0,0,0
43.3,26.7,36.3,38.8,26.1,31.8,21.6,56.6,0.0,0.0,0.0,0.0,37.8,4,0.0,57,0,0,0,1,0,0,0,0,0,0
43.3,26.7,36.3,38.8,26.1,31.8,21.6,56.6,0.0,0.0,0.0,0.0,37.8,4,0.0,57,0,0,0,1,0,0,0,0,0,0
50.8,40.2,44.9,50.8,33.2,41.4,37.3,74.8,0.019,12.5,0.0,0.0,77.2,3,0.0,58,0,0,0,0,1,0,0,0,0,0
50.8,40.2,44.9,50.8,33.2,41.4,37.3,74.8,0.019,12.5,0.0,0.0,77.2,3,0.0,58,0,0,0,0,1,0,0,0,0,0
57.6,39.6,46.9,57.6,35.4,44.0,44.9,92.9,0.822,58.33,0.0,0.0,85.8,2,0.0,59,0,0,0,0,1,0,0,0,0,0
37.9,18.9,28.4,34.0,8.9,21.8,10.5,48.5,0.0,0.0,0.0,0.0,7.9,6,0.0,61,0,0,0,1,0,0,0,0,0,0
37.9,18.9,28.4,34.0,8.9,21.8,10.5,48.5,0.0,0.0,0.0,0.0,7.9,6,0.0,61,0,0,0,1,0,0,0,0,0,0
37.9,18.9,28.4,34.0,8.9,21.8,10.5,48.5,0.0,0.0,0.0,0.0,7.9,6,0.0,61,0,0,0,1,0,0,0,0,0,0
37.9,18.9,28.4,34.0,8.9,21.8,10.5,48.5,0.0,0.0,0.0,0.0,7.9,6,0.0,61,0,0,0,1,0,0,0,0,0,0
54.3,27.2,40.8,54.3,19.0,36.2,20.8,45.4,0.0,0.0,0.0,0.0,16.5,6,0.0,62,0,0,0,1,0,0,0,0,0,0
54.3,27.2,40.8,54.3,19.0,36.2,20.8,45.4,0.0,0.0,0.0,0.0,16.5,6,0.0,62,0,0,0,1,0,0,0,0,0,0
54.3,27.2,40.8,54.3,19.0,36.2,20.8,45.4,0.0,0.0,0.0,0.0,16.5,6,0.0,62,0,0,0,1,0,0,0,0,0,0
39.4,22.5,32.7,36.2,12.0,24.2,22.5,66.2,0.0,0.0,0.0,0.0,74.8,4,0.0,63,0,0,0,1,0,0,0,0,0,0
39.4,22.5,32.7,36.2,12.0,24.2,22.5,66.2,0.0,0.0,0.0,0.0,74.8,4,0.0,63,0,0,0,1,0,0,0,0,0,0
36.5,19.2,26.8,26.9,9.9,17.4,12.0,54.6,0.0,0.0,0.0,0.0,48.4,6,0.0,64,0,0,0,1,0,0,0,0,0,0
41.3,19.9,29.9,36.5,19.9,27.0,13.0,51.4,0.0,0.0,0.0,0.0,6.5,6,0.0,66,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
64.6,46.3,53.9,64.6,42.2,52.3,28.3,37.5,0.0,0.0,0.0,0.0,55.9,6,0.0,68,0,0,0,1,0,0,0,0,0,0
68.7,39.2,56.0,68.7,34.4,54.7,25.8,34.2,0.0,0.0,0.0,0.0,19.3,6,0.0,69,0,0,0,1,0,0,0,0,0,0
68.7,39.2,56.0,68.7,34.4,54.7,25.8,34.2,0.0,0.0,0.0,0.0,19.3,6,0.0,69,0,0,0,1,0,0,0,0,0,0
63.7,54.3,58.8,63.7,54.3,58.8,40.1,56.2,0.181,37.5,0.0,0.0,80.3,2,0.0,70,0,0,0,0,1,0,0,0,0,0
63.7,54.3,58.8,63.7,54.3,58.8,40.1,56.2,0.181,37.5,0.0,0.0,80.3,2,0.0,70,0,0,0,0,1,0,0,0,0,0
57.8,41.1,51.0,57.8,36.5,49.3,32.5,53.4,0.12,25.0,0.0,0.0,41.6,7,0.0,71,0,0,0,0,1,0,0,0,0,0
57.8,41.1,51.0,57.8,36.5,49.3,32.5,53.4,0.12,25.0,0.0,0.0,41.6,7,0.0,71,0,0,0,0,1,0,0,0,0,0
57.8,41.1,51.0,57.8,36.5,49.3,32.5,53.4,0.12,25.0,0.0,0.0,41.6,7,0.0,71,0,0,0,0,1,0,0,0,0,0
57.8,41.1,51.0,57.8,36.5,49.3,32.5,53.4,0.12,25.0,0.0,0.0,41.6,7,0.0,71,0,0,0,0,1,0,0,0,0,0
57.8,41.1,51.0,57.8,36.5,49.3,32.5,53.4,0.12,25.0,0.0,0.0,41.6,7,0.0,71,0,0,0,0,1,0,0,0,0,0
48.4,26.6,38.0,44.8,20.7,32.9,15.6,42.6,0.0,0.0,0.0,0.0,12.0,7,0.0,72,0,0,0,1,0,0,0,0,0,0
48.4,26.6,38.0,44.8,20.7,32.9,15.6,42.6,0.0,0.0,0.0,0.0,12.0,7,0.0,72,0,0,0,1,0,0,0,0,0,0
48.4,26.6,38.0,44.8,20.7,32.9,15.6,42.6,0.0,0.0,0.0,0.0,12.0,7,0.0,72,0,0,0,1,0,0,0,0,0,0
48.4,26.6,38.0,44.8,20.7,32.9,15.6,42.6,0.0,0.0,0.0,0.0,12.0,7,0.0,72,0,0,0,1,0,0,0,0,0,0
48.4,26.6,38.0,44.8,20.7,32.9,15.6,42.6,0.0,0.0,0.0,0.0,12.0,7,0.0,72,0,0,0,1,0,0,0,0,0,0
41.2,21.7,32.4,36.3,13.4,25.5,7.7,38.3,0.0,0.0,0.0,0.0,31.1,7,0.0,74,0,0,0,1,0,0,0,0,0,0
41.2,21.7,32.4,36.3,13.4,25.5,7.7,38.3,0.0,0.0,0.0,0.0,31.1,7,0.0,74,0,0,0,1,0,0,0,0,0,0
41.2,21.7,32.4,36.3,13.4,25.5,7.7,38.3,0.0,0.0,0.0,0.0,31.1,7,0.0,74,0,0,0,1,0,0,0,0,0,0
41.2,21.7,32.4,36.3,13.4,25.5,7.7,38.3,0.0,0.0,0.0,0.0,31.1,7,0.0,74,0,0,0,1,0,0,0,0,0,0
59.8,39.7,47.4,59.8,34.5,44.7,32.1,56.9,0.008,4.17,0.0,0.0,79.6,5,0.0,75,0,0,0,0,1,0,0,0,0,0
59.8,39.7,47.4,59.8,34.5,44.7,32.1,56.9,0.008,4.17,0.0,0.0,79.6,5,0.0,75,0,0,0,0,1,0,0,0,0,0
64.8,34.9,50.3,64.8,31.4,49.4,36.4,62.4,0.0,0.0,0.0,0.0,18.2,6,0.0,76,0,0,0,1,0,0,0,0,0,0
64.8,34.9,50.3,64.8,31.4,49.4,36.4,62.4,0.0,0.0,0.0,0.0,18.2,6,0.0,76,0,0,0,1,0,0,0,0,0,0
55.2,39.7,45.9,55.2,31.7,41.6,42.5,88.8,1.707,83.33,0.0,0.0,99.5,1,0.0,77,0,0,0,0,1,0,0,0,0,0
56.7,27.9,42.3,56.7,21.3,39.3,14.4,34.1,0.0,0.0,0.0,0.0,0.3,7,0.0,79,0,0,0,1,0,0,0,0,0,0
56.7,27.9,42.3,56.7,21.3,39.3,14.4,34.1,0.0,0.0,0.0,0.0,0.3,7,0.0,79,0,0,0,1,0,0,0,0,0,0
63.8,33.8,49.5,63.8,29.2,47.6,16.9,30.0,0.0,0.0,0.0,0.0,1.4,7,0.0,80,0,0,0,1,0,0,0,0,0,0
63.8,33.8,49.5,63.8,29.2,47.6,16.9,30.0,0.0,0.0,0.0,0.0,1.4,7,0.0,80,0,0,0,1,0,0,0,0,0,0
66.6,38.3,53.4,66.6,35.9,52.2,17.3,26.8,0.0,0.0,0.0,0.0,7.0,7,0.0,81,0,0,0,1,0,0,0,0,0,0
72.8,53.2,61.9,72.8,53.2,61.9,48.9,64.7,0.031,8.33,0.0,0.0,41.8,5,0.0,84,0,0,0,0,1,0,0,0,0,0
72.8,53.2,61.9,72.8,53.2,61.9,48.9,64.7,0.031,8.33,0.0,0.0,41.8,5,0.0,84,0,0,0,0,1,0,0,0,0,0
72.8,53.2,61.9,72.8,53.2,61.9,48.9,64.7,0.031,8.33,0.0,0.0,41.8,5,0.0,84,0,0,0,0,1,0,0,0,0,0
72.8,53.2,61.9,72.8,53.2,61.9,48.9,64.7,0.031,8.33,0.0,0.0,41.8,5,0.0,84,0,0,0,0,1,0,0,0,0,0
72.8,53.2,61.9,72.8,53.2,61.9,48.9,64.7,0.031,8.33,0.0,0.0,41.8,5,0.0,84,0,0,0,0,1,0,0,0,0,0
67.6,43.1,55.8,67.6,43.1,55.5,41.0,60.3,0.0,0.0,0.0,0.0,38.6,5,0.0,86,0,0,0,1,0,0,0,0,0,0
67.6,43.1,55.8,67.6,43.1,55.5,41.0,60.3,0.0,0.0,0.0,0.0,38.6,5,0.0,86,0,0,0,1,0,0,0,0,0,0
59.0,36.8,52.1,59.0,25.9,49.8,44.8,77.3,0.525,54.17,0.0,0.0,82.3,6,0.0,87,0,0,0,0,1,0,0,0,0,0
50.8,34.1,41.5,50.8,25.9,35.9,25.3,54.6,0.0,0.0,0.0,0.0,51.2,8,0.0,88,0,0,0,1,0,0,0,0,0,0
71.9,36.9,55.0,71.9,32.1,53.3,27.3,37.6,0.0,0.0,0.0,0.0,12.4,7,0.0,89,0,0,0,1,0,0,0,0,0,0
63.2,38.9,52.5,63.2,31.3,50.8,42.9,73.8,0.286,50.0,0.0,0.0,86.0,1,0.0,90,0,0,0,0,1,0,0,0,0,0
63.2,38.9,52.5,63.2,31.3,50.8,42.9,73.8,0.286,50.0,0.0,0.0,86.0,1,0.0,90,0,0,0,0,1,0,0,0,0,0
63.2,38.9,52.5,63.2,31.3,50.8,42.9,73.8,0.286,50.0,0.0,0.0,86.0,1,0.0,90,0,0,0,0,1,0,0,0,0,0
38.0,25.0,32.1,32.2,14.0,22.5,24.1,72.6,0.101,33.33,0.0,0.2,96.1,3,0.0,91,0,0,0,0,0,0,0,1,0,0
38.0,25.0,32.1,32.2,14.0,22.5,24.1,72.6,0.101,33.33,0.0,0.2,96.1,3,0.0,91,0,0,0,0,0,0,0,1,0,0
38.0,25.0,32.1,32.2,14.0,22.5,24.1,72.6,0.101,33.33,0.0,0.2,96.1,3,0.0,91,0,0,0,0,0,0,0,1,0,0
39.1,20.5,30.2,31.7,11.3,21.6,14.1,54.4,0.0,0.0,0.0,0.0,28.5,8,0.0,92,0,0,0,1,0,0,0,0,0,0
53.1,25.6,39.5,53.1,19.7,36.3,15.9,41.9,0.0,0.0,0.0,0.0,31.6,7,0.0,93,0,0,0,1,0,0,0,0,0,0
53.1,25.6,39.5,53.1,19.7,36.3,15.9,41.9,0.0,0.0,0.0,0.0,31.6,7,0.0,93,0,0,0,1,0,0,0,0,0,0
66.4,45.4,54.7,66.4,40.6,53.1,25.4,32.9,0.0,0.0,0.0,0.0,20.5,8,0.0,94,0,0,0,1,0,0,0,0,0,0
66.4,45.4,54.7,66.4,40.6,53.1,25.4,32.9,0.0,0.0,0.0,0.0,20.5,8,0.0,94,0,0,0,1,0,0,0,0,0,0
66.4,45.4,54.7,66.4,40.6,53.1,25.4,32.9,0.0,0.0,0.0,0.0,20.5,8,0.0,94,0,0,0,1,0,0,0,0,0,0
66.4,45.4,54.7,66.4,40.6,53.1,25.4,32.9,0.0,0.0,0.0,0.0,20.5,8,0.0,94,0,0,0,1,0,0,0,0,0,0
66.4,45.4,54.7,66.4,40.6,53.1,25.4,32.9,0.0,0.0,0.0,0.0,20.5,8,0.0,94,0,0,0,1,0,0,0,0,0,0
69.9,38.9,55.3,69.9,36.1,55.1,31.4,42.4,0.0,0.0,0.0,0.0,34.3,7,0.0,95,0,0,0,1,0,0,0,0,0,0
69.9,38.9,55.3,69.9,36.1,55.1,31.4,42.4,0.0,0.0,0.0,0.0,34.3,7,0.0,95,0,0,0,1,0,0,0,0,0,0
69.9,38.9,55.3,69.9,36.1,55.1,31.4,42.4,0.0,0.0,0.0,0.0,34.3,7,0.0,95,0,0,0,1,0,0,0,0,0,0
76.8,49.1,63.8,76.8,49.1,63.8,41.8,46.6,0.0,0.0,0.0,0.0,35.3,7,0.0,96,0,0,0,1,0,0,0,0,0,0
76.8,49.1,63.8,76.8,49.1,63.8,41.8,46.6,0.0,0.0,0.0,0.0,35.3,7,0.0,96,0,0,0,1,0,0,0,0,0,0
76.8,49.1,63.8,76.8,49.1,63.8,41.8,46.6,0.0,0.0,0.0,0.0,35.3,7,0.0,96,0,0,0,1,0,0,0,0,0,0
79.7,57.0,68.7,79.7,57.0,68.7,46.8,46.7,0.0,0.0,0.0,0.0,33.6,8,0.0,97,0,0,0,1,0,0,0,0,0,0
79.7,57.0,68.7,79.7,57.0,68.7,46.8,46.7,0.0,0.0,0.0,0.0,33.6,8,0.0,97,0,0,0,1,0,0,0,0,0,0
79.7,57.0,68.7,79.7,57.0,68.7,46.8,46.7,0.0,0.0,0.0,0.0,33.6,8,0.0,97,0,0,0,1,0,0,0,0,0,0
80.6,58.3,68.6,80.0,58.3,68.5,49.2,52.6,0.025,8.33,0.0,0.0,40.5,6,0.0,98,0,0,0,0,1,0,0,0,0,0
80.6,58.3,68.6,80.0,58.3,68.5,49.2,52.6,0.025,8.33,0.0,0.0,40.5,6,0.0,98,0,0,0,0,1,0,0,0,0,0
80.6,58.3,68.6,80.0,58.3,68.5,49.2,52.6,0.025,8.33,0.0,0.0,40.5,6,0.0,98,0,0,0,0,1,0,0,0,0,0
80.6,58.3,68.6,80.0,58.3,68.5,49.2,52.6,0.025,8.33,0.0,0.0,40.5,6,0.0,98,0,0,0,0,1,0,0,0,0,0
80.6,58.3,68.6,80.0,58.3,68.5,49.2,52.6,0.025,8.33,0.0,0.0,40.5,6,0.0,98,0,0,0,0,1,0,0,0,0,0
74.7,56.3,64.4,74.7,56.3,64.4,50.1,63.2,0.023,16.67,0.0,0.0,54.1,8,0.0,99,0,0,0,0,1,0,0,0,0,0
74.7,56.3,64.4,74.7,56.3,64.4,50.1,63.2,0.023,16.67,0.0,0.0,54.1,8,0.0,99,0,0,0,0,1,0,0,0,0,0
74.7,56.3,64.4,74.7,56.3,64.4,50.1,63.2,0.023,16.67,0.0,0.0,54.1,8,0.0,99,0,0,0,0,1,0,0,0,0,0
79.8,52.9,65.1,79.8,52.9,65.1,50.8,64.7,0.139,8.33,0.0,0.0,30.8,6,0.0,100,0,0,0,0,1,0,0,0,0,0
79.8,52.9,65.1,79.8,52.9,65.1,50.8,64.7,0.139,8.33,0.0,0.0,30.8,6,0.0,100,0,0,0,0,1,0,0,0,0,0
66.9,53.9,60.2,66.9,53.9,60.2,50.2,72.0,0.299,50.0,0.0,0.0,80.6,8,0.0,101,0,0,0,0,1,0,0,0,0,0
54.5,48.8,51.3,54.5,46.0,50.9,45.7,81.2,0.239,33.33,0.0,0.0,92.1,4,0.0,102,0,0,0,0,1,0,0,0,0,0
54.5,48.8,51.3,54.5,46.0,50.9,45.7,81.2,0.239,33.33,0.0,0.0,92.1,4,0.0,102,0,0,0,0,1,0,0,0,0,0
66.8,43.1,54.9,66.8,43.1,54.8,43.2,70.2,0.0,0.0,0.0,0.0,46.2,8,0.0,103,0,0,0,1,0,0,0,0,0,0
49.3,38.8,44.2,46.9,33.2,39.5,32.9,65.0,0.004,8.33,0.0,0.0,95.6,2,0.0,105,0,0,0,0,1,0,0,0,0,0
49.3,38.8,44.2,46.9,33.2,39.5,32.9,65.0,0.004,8.33,0.0,0.0,95.6,2,0.0,105,0,0,0,0,1,0,0,0,0,0
49.3,38.8,44.2,46.9,33.2,39.5,32.9,65.0,0.004,8.33,0.0,0.0,95.6,2,0.0,105,0,0,0,0,1,0,0,0,0,0
44.0,38.3,41.4,40.2,33.0,36.1,36.7,83.6,0.099,45.83,0.0,0.0,99.9,2,0.0,106,0,0,0,0,1,0,0,0,0,0
50.6,39.2,43.8,50.6,36.6,42.0,37.4,79.0,0.008,4.17,0.0,0.0,75.1,3,0.0,107,0,0,0,0,1,0,0,0,0,0
57.8,34.6,47.3,57.8,34.6,47.0,34.9,65.3,0.003,4.17,0.0,0.0,49.0,7,0.0,108,0,0,0,0,1,0,0,0,0,0
57.8,34.6,47.3,57.8,34.6,47.0,34.9,65.3,0.003,4.17,0.0,0.0,49.0,7,0.0,108,0,0,0,0,1,0,0,0,0,0
57.8,34.6,47.3,57.8,34.6,47.0,34.9,65.3,0.003,4.17,0.0,0.0,49.0,7,0.0,108,0,0,0,0,1,0,0,0,0,0
64.0,41.4,53.5,64.0,38.9,53.0,35.6,56.6,0.029,12.5,0.0,0.0,43.4,9,0.0,109,0,0,0,0,1,0,0,0,0,0
64.0,41.4,53.5,64.0,38.9,53.0,35.6,56.6,0.029,12.5,0.0,0.0,43.4,9,0.0,109,0,0,0,0,1,0,0,0,0,0
64.0,41.4,53.5,64.0,38.9,53.0,35.6,56.6,0.029,12.5,0.0,0.0,43.4,9,0.0,109,0,0,0,0,1,0,0,0,0,0
64.9,43.0,53.3,64.9,37.6,52.0,37.3,56.2,0.0,0.0,0.0,0.0,49.0,8,0.0,110,0,0,0,1,0,0,0,0,0,0
64.9,43.0,53.3,64.9,37.6,52.0,37.3,56.2,0.0,0.0,0.0,0.0,49.0,8,0.0,110,0,0,0,1,0,0,0,0,0,0
64.9,43.0,53.3,64.9,37.6,52.0,37.3,56.2,0.0,0.0,0.0,0.0,49.0,8,0.0,110,0,0,0,1,0,0,0,0,0,0
64.9,43.0,53.3,64.9,37.6,52.0,37.3,56.2,0.0,0.0,0.0,0.0,49.0,8,0.0,110,0,0,0,1,0,0,0,0,0,0
41.3,31.9,35.6,35.3,22.1,28.0,25.9,68.9,0.088,12.5,0.2,0.1,89.0,3,0.0,111,0,0,0,0,0,0,0,1,0,0
41.3,31.9,35.6,35.3,22.1,28.0,25.9,68.9,0.088,12.5,0.2,0.1,89.0,3,0.0,111,0,0,0,0,0,0,0,1,0,0
61.9,32.9,47.2,61.9,27.9,45.5,28.9,52.3,0.0,0.0,0.0,0.0,8.0,8,0.0,116,0,0,0,1,0,0,0,0,0,0
